시간,축구장_시간당발전량,학생회관_시간당발전량,중앙창고_시간당발전량,학사과정_시간당발전량,다산빌딩_시간당발전량,시설관리동_시간당발전량,대학C동_시간당발전량,동물실험동_시간당발전량,중앙도서관_시간당발전량,LG도서관_시간당발전량,신재생에너지동_시간당발전량,삼성환경동_시간당발전량,중앙연구기기센터_시간당발전량,산업협력관_시간당발전량,기숙사 B동_시간당발전량,자연과학동_시간당발전량
2022-07-08 08:00:00,3.5,2.5,1.3,1.0,1.1,5.2,0.9,1.7,1.5,1.9,3.3,2.4,4.3,4.9,2.4,65.96800000000002
2022-07-08 09:00:00,7.3,3.2,1.9,1.8,2.1,7.3,1.2,3.1,2.2,2.8,5.1,4.0,7.5,8.8,3.9,30.13600000000002
2022-07-08 10:00:00,20.1,7.5,4.4,3.6,5.0,17.8,2.4,5.4,4.9,6.6,10.8,9.0,16.3,14.8,6.7,42.544
2022-07-08 11:00:00,6.2,2.7,1.5,1.6,1.8,5.6,1.2,2.7,2.0,2.6,4.9,3.8,7.0,7.7,3.4,55.579999999999984
2022-07-08 12:00:00,10.8,3.5,2.0,2.3,2.7,8.0,1.4,3.9,2.5,3.4,6.5,5.3,9.9,10.8,4.5,48.45600000000002
2022-07-08 13:00:00,14.8,4.6,2.7,3.0,3.6,10.4,1.9,4.7,3.3,4.6,8.0,6.6,12.2,13.6,5.9,67.82799999999995
2022-07-08 14:00:00,1.2,1.5,0.8,1.1,1.0,2.6,0.9,1.6,1.2,1.7,3.4,2.3,4.4,4.6,2.5,45.73999999999997
2022-07-08 15:00:00,99.4,28.4,17.0,19.7,26.2,81.1,10.0,28.8,22.1,29.2,49.5,44.8,84.6,83.8,35.4,115.67600000000002
2022-07-08 16:00:00,63.3,22.0,11.7,11.5,12.8,61.8,7.3,21.2,17.2,22.2,31.4,19.3,41.1,54.7,26.9,80.63900000000002
2022-07-08 17:00:00,35.5,8.4,3.9,6.7,9.3,21.0,3.3,10.7,7.8,10.1,17.2,13.0,25.9,31.2,14.9,103.77399999999994
2022-07-08 18:00:00,23.1,7.1,2.3,5.0,3.9,22.8,3.3,9.2,6.4,7.2,8.9,6.1,14.0,25.9,11.5,72.134
2022-07-08 19:00:00,2.2,1.5,0.4,1.0,1.4,4.4,0.9,2.3,1.7,2.0,4.1,3.0,5.0,6.4,2.7,35.740999999999985
2022-07-08 20:00:00,0.0,0.0,0.0,0.0,-0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1669999999999999
2022-07-08 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-08 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-08 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-09 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-09 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-09 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-09 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-09 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-09 06:00:00,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.7,0.1,3.483
2022-07-09 07:00:00,2.4,1.4,0.7,0.5,0.9,2.9,0.7,1.7,1.0,1.3,2.9,2.1,3.9,5.0,2.0,30.143000000000008
2022-07-09 08:00:00,31.0,13.7,10.6,7.4,5.3,22.9,3.0,8.4,6.7,6.9,16.7,13.1,23.9,24.7,10.7,36.44599999999997
2022-07-09 09:00:00,62.6,23.7,14.5,12.8,13.3,38.4,6.1,16.7,13.6,17.5,31.1,26.8,49.3,48.8,21.2,86.15800000000002
2022-07-09 10:00:00,85.3,28.1,19.2,16.3,18.5,69.2,7.2,7.1,18.1,24.3,36.0,34.2,44.9,20.4,27.0,91.472
2022-07-09 11:00:00,31.0,10.2,6.4,7.8,7.8,24.8,3.5,9.1,7.0,9.5,16.5,13.6,25.6,26.6,15.7,96.01599999999996
2022-07-09 12:00:00,106.6,21.1,12.1,15.4,14.2,52.0,8.1,17.1,13.9,21.0,37.0,23.6,53.9,67.0,35.4,101.45300000000002
2022-07-09 13:00:00,49.9,16.3,9.9,8.1,12.1,41.3,4.8,13.7,10.7,14.4,23.5,20.8,37.9,38.6,15.4,70.053
2022-07-09 14:00:00,111.7,32.5,19.5,15.2,27.1,90.2,8.1,30.9,24.6,34.2,54.4,47.9,91.5,90.7,17.6,110.57600000000004
2022-07-09 15:00:00,95.5,27.4,15.8,16.2,23.6,76.7,9.0,26.5,20.8,28.1,45.1,41.0,76.2,77.6,32.7,131.61300000000006
2022-07-09 16:00:00,71.9,22.5,11.8,13.0,19.7,64.3,7.7,21.9,17.5,23.4,37.7,34.2,63.2,63.1,27.3,103.57400000000004
2022-07-09 17:00:00,49.8,15.7,6.9,9.0,13.9,42.1,5.8,16.0,12.4,15.1,27.1,24.2,45.9,47.2,19.9,58.49100000000003
2022-07-09 18:00:00,15.7,5.7,2.4,4.0,6.0,14.5,2.0,7.6,4.0,4.8,12.6,10.7,21.4,21.5,9.1,76.47099999999996
2022-07-09 19:00:00,2.0,1.4,0.4,0.6,0.9,3.2,0.8,1.8,1.3,1.5,3.2,2.3,4.2,5.0,2.0,19.585
2022-07-09 20:00:00,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4469999999999999
2022-07-09 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-09 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-09 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-10 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-10 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-10 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-10 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-10 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-10 06:00:00,0.0,0.3,0.0,0.0,-0.2,0.0,0.3,0.5,0.0,0.0,0.0,0.0,0.0,1.2,0.0,6.39
2022-07-10 07:00:00,12.5,4.5,2.7,2.1,2.8,9.5,1.4,3.9,2.7,3.5,6.7,5.5,10.0,11.3,4.1,74.94599999999997
2022-07-10 08:00:00,26.2,9.2,7.8,5.6,5.8,21.0,2.9,8.1,6.3,7.5,12.3,12.2,22.2,23.5,9.6,47.98499999999999
2022-07-10 09:00:00,53.3,18.0,12.2,8.9,10.0,39.7,4.5,13.4,10.3,13.3,22.9,20.6,36.2,41.4,16.0,64.96499999999999
2022-07-10 10:00:00,61.7,18.5,12.3,12.3,13.3,45.6,5.7,16.2,12.1,16.6,27.9,23.4,45.2,48.3,22.3,71.46599999999998
2022-07-10 11:00:00,42.8,13.9,8.6,3.7,10.6,34.6,4.4,12.0,9.4,12.9,21.2,18.3,34.1,34.1,14.6,80.439
2022-07-10 12:00:00,101.1,31.6,20.4,7.1,25.6,85.7,10.0,28.2,22.4,31.9,51.6,45.6,86.1,83.5,18.7,97.31099999999998
2022-07-10 13:00:00,49.1,14.1,8.5,3.2,11.7,36.2,4.4,13.4,9.8,13.1,21.5,21.1,35.7,40.3,14.0,80.267
2022-07-10 14:00:00,90.1,27.8,17.1,7.6,22.6,77.2,8.8,24.4,21.1,29.4,44.0,39.5,73.4,77.1,30.2,89.53500000000004
2022-07-10 15:00:00,89.6,26.7,15.5,7.4,23.2,75.5,9.0,25.5,20.1,28.2,44.3,40.0,74.5,73.7,30.9,96.08500000000002
2022-07-10 16:00:00,51.2,14.2,8.0,4.5,15.5,37.0,5.1,15.7,10.4,14.4,29.6,22.7,46.5,43.9,19.3,62.92500000000001
2022-07-10 17:00:00,5.7,2.6,1.4,0.6,1.6,5.4,1.1,2.6,1.8,2.4,4.7,3.7,6.7,7.4,3.2,36.72100000000001
2022-07-10 18:00:00,7.8,3.1,1.6,0.7,2.2,6.7,1.3,3.0,2.2,2.9,5.4,4.3,7.9,8.7,3.8,28.677
2022-07-10 19:00:00,1.8,1.4,0.5,0.0,0.7,2.5,0.7,1.4,1.0,1.3,2.4,1.9,3.5,4.1,1.6,35.81599999999999
2022-07-10 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-10 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-10 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-10 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3489999999999998
2022-07-11 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-11 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-11 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-11 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-11 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-11 06:00:00,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.4,-0.1,2.318
2022-07-11 07:00:00,0.0,0.1,0.0,0.0,-0.2,-0.3,0.2,0.0,0.0,0.0,0.6,0.0,0.0,1.0,0.0,3.705000000000002
2022-07-11 08:00:00,0.9,1.1,0.5,0.4,0.5,2.0,0.6,1.2,0.9,1.1,1.0,1.4,2.6,3.4,1.4,17.581000000000007
2022-07-11 09:00:00,27.1,9.0,5.7,4.9,6.5,21.8,2.9,7.7,5.8,7.7,13.3,11.4,20.8,22.1,9.4,53.20300000000001
2022-07-11 10:00:00,58.4,17.4,10.9,3.6,10.7,43.2,4.3,15.9,9.4,12.1,20.6,19.7,34.0,45.6,14.2,62.26099999999997
2022-07-11 11:00:00,43.4,17.4,12.4,7.6,19.2,43.9,7.1,19.1,13.7,19.6,33.5,36.2,60.3,55.0,27.9,56.98400000000003
2022-07-11 12:00:00,91.1,28.5,12.3,8.4,12.4,54.3,5.7,22.9,14.2,15.4,24.8,22.0,40.9,81.1,34.8,116.148
2022-07-11 13:00:00,36.6,13.9,9.3,4.3,11.1,36.6,6.7,10.7,23.3,33.0,24.5,18.1,37.6,31.2,17.6,61.577
2022-07-11 14:00:00,47.8,14.9,9.3,4.6,13.1,39.4,5.1,14.4,12.3,20.4,24.9,23.2,40.8,42.4,18.7,67.97300000000001
2022-07-11 15:00:00,17.5,7.7,4.4,2.0,5.2,18.1,2.7,6.0,5.5,7.4,12.2,9.7,18.1,17.1,8.2,77.51099999999998
2022-07-11 16:00:00,5.8,2.8,1.5,0.4,1.8,6.0,1.1,2.3,2.0,2.6,4.6,3.6,6.5,6.7,3.0,21.21500000000001
2022-07-11 17:00:00,25.8,10.4,4.6,1.9,7.3,25.6,2.8,7.7,5.9,7.6,13.0,11.7,21.2,21.6,8.8,62.106
2022-07-11 18:00:00,27.5,8.3,3.7,2.7,7.7,23.3,3.5,9.4,6.7,8.6,16.2,13.5,26.5,27.2,12.3,67.48499999999999
2022-07-11 19:00:00,1.6,1.2,0.4,0.0,0.7,2.2,0.7,1.4,1.0,1.2,2.2,1.9,3.4,4.0,1.6,8.188999999999998
2022-07-11 20:00:00,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4470000000000001
2022-07-11 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-11 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-11 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-12 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-12 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-12 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-12 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-12 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-12 06:00:00,1.0,1.0,0.4,0.0,0.3,1.6,0.6,1.0,0.8,0.9,0.0,0.0,0.8,2.9,1.2,-0.4
2022-07-12 07:00:00,9.7,3.8,2.3,2.2,2.0,7.3,1.3,3.2,2.2,2.9,5.8,4.5,8.1,9.2,4.1,13.4
2022-07-12 08:00:00,25.4,8.4,5.2,4.7,6.1,19.5,2.7,7.2,5.3,7.2,12.6,10.7,19.5,20.7,8.7,38.8
2022-07-12 09:00:00,14.0,5.0,3.5,3.4,3.9,11.7,2.1,4.9,3.9,5.3,9.0,6.9,13.4,14.0,6.6,85.2
2022-07-12 10:00:00,29.4,9.2,5.4,4.9,6.1,22.4,2.8,7.4,5.6,7.5,12.7,11.0,19.9,21.4,9.2,129.0
2022-07-12 11:00:00,44.3,12.9,8.1,5.4,10.9,31.5,4.6,12.8,8.9,12.2,21.7,18.4,35.2,36.7,17.0,90.7
2022-07-12 12:00:00,53.9,14.9,8.2,2.8,11.1,37.7,3.9,19.2,8.3,11.1,18.9,20.2,32.2,40.0,12.5,70.2
2022-07-12 13:00:00,55.9,28.7,16.5,5.2,14.9,65.2,5.6,30.6,11.8,16.1,27.6,26.2,46.9,58.7,21.2,99.4
2022-07-12 14:00:00,71.1,21.4,13.5,8.9,21.9,58.2,7.0,25.5,18.3,30.2,51.4,35.7,86.5,79.8,35.3,158.2
2022-07-12 15:00:00,41.1,13.6,8.1,3.4,11.0,35.1,6.7,11.8,9.9,13.3,21.2,18.3,33.9,34.0,14.3,43.5
2022-07-12 16:00:00,67.0,21.7,11.9,5.6,17.8,58.3,7.1,19.1,15.5,20.9,33.4,29.8,55.7,54.5,20.9,58.7
2022-07-12 17:00:00,13.8,4.5,2.6,0.9,3.5,10.6,1.6,4.3,3.0,3.9,7.0,6.2,11.2,12.1,4.8,84.7
2022-07-12 18:00:00,8.0,3.1,1.7,0.6,2.0,6.7,1.2,2.9,2.1,2.8,5.1,4.1,7.6,8.0,3.3,19.0
2022-07-12 19:00:00,0.8,0.8,0.0,0.0,0.2,1.1,0.5,1.0,0.6,0.7,0.9,0.0,0.7,2.8,1.1,5.8
2022-07-12 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-12 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-12 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-12 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-13 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-13 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-13 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-13 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-13 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-13 06:00:00,-0.0,0.5,0.0,0.0,-0.0,0.5,0.4,0.7,0.2,0.0,0.8,0.0,0.0,2.0,0.7,4.186000000000001
2022-07-13 07:00:00,3.6,1.9,0.9,0.7,1.1,4.0,0.8,1.8,1.3,1.7,3.3,2.5,4.5,5.2,2.1,30.547
2022-07-13 08:00:00,12.0,4.3,2.5,2.2,3.1,10.2,1.6,4.1,3.0,4.0,7.0,5.8,10.7,11.6,4.8,64.90799999999999
2022-07-13 09:00:00,17.7,6.2,3.7,3.4,4.3,14.8,2.1,5.4,4.2,5.7,9.7,8.1,14.9,15.2,6.5,40.27
2022-07-13 10:00:00,12.4,4.8,2.9,2.7,3.5,11.1,1.8,4.5,3.4,4.7,8.1,6.6,12.2,12.8,5.5,50.481
2022-07-13 11:00:00,13.2,4.8,2.7,2.4,3.3,11.0,1.7,4.1,3.2,4.2,7.3,6.1,11.0,11.6,4.9,58.651
2022-07-13 12:00:00,24.1,7.7,4.6,4.3,5.9,18.6,2.6,7.2,5.2,7.0,12.0,10.3,18.9,19.4,8.0,36.341
2022-07-13 13:00:00,9.6,3.3,1.7,1.5,2.3,7.3,1.2,3.2,2.1,2.7,5.1,4.3,7.8,8.9,3.5,29.646000000000004
2022-07-13 14:00:00,28.1,8.8,5.4,5.1,7.3,21.8,3.1,8.4,6.1,8.4,14.2,12.3,22.8,23.8,10.2,58.74299999999997
2022-07-13 15:00:00,27.4,9.2,5.4,5.1,7.0,22.1,3.0,8.1,6.1,8.3,14.1,12.1,22.4,23.1,9.9,67.24299999999995
2022-07-13 16:00:00,39.0,13.9,7.7,8.9,11.5,35.3,4.4,12.1,9.2,12.7,22.2,18.2,34.8,34.5,14.9,84.06500000000004
2022-07-13 17:00:00,24.3,8.0,4.7,4.7,6.7,20.2,3.0,8.0,5.7,7.9,13.1,11.3,20.9,23.6,9.4,51.507000000000005
2022-07-13 18:00:00,30.6,9.2,4.9,5.8,7.9,23.3,3.5,9.5,7.4,9.6,16.1,13.4,25.3,26.2,11.3,46.764
2022-07-13 19:00:00,-0.7,0.4,0.0,0.0,0.0,0.2,0.4,0.7,0.3,0.0,0.7,0.0,0.0,1.9,0.0,9.970999999999998
2022-07-13 20:00:00,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.506
2022-07-13 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-13 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-13 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-14 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-14 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-14 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-14 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-14 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-14 06:00:00,0.0,0.0,0.0,0.0,-0.0,-0.2,0.0,0.0,0.2,0.0,0.7,0.0,0.0,1.4,0.5,-0.4
2022-07-14 07:00:00,7.1,4.5,3.4,3.0,1.6,5.7,1.1,2.8,1.9,2.5,5.9,3.8,7.1,7.9,3.5,12.5
2022-07-14 08:00:00,24.8,6.4,4.1,8.0,4.3,12.5,2.3,8.4,3.3,4.3,9.4,8.7,16.0,23.7,11.3,32.7
2022-07-14 09:00:00,35.8,12.1,7.8,6.5,8.8,29.3,3.7,10.6,8.1,10.7,17.8,15.9,28.9,28.8,11.8,49.3
2022-07-14 10:00:00,33.2,12.3,7.7,4.6,8.6,29.6,3.2,9.7,7.9,10.5,16.5,15.0,26.4,38.7,9.1,83.5
2022-07-14 11:00:00,30.7,10.1,6.1,5.0,7.2,24.5,3.0,8.0,6.2,8.3,14.0,12.2,21.9,22.5,9.7,147.7
2022-07-14 12:00:00,111.0,32.7,22.4,16.1,25.6,89.7,3.2,29.3,23.2,28.0,53.2,46.6,88.3,86.5,29.3,87.0
2022-07-14 13:00:00,118.7,13.1,8.2,6.8,10.8,34.9,4.1,13.6,9.4,12.2,19.8,18.4,33.0,37.0,13.3,175.2
2022-07-14 14:00:00,115.2,32.5,20.6,18.7,24.0,93.1,10.7,15.8,25.2,34.9,54.8,50.3,80.1,51.6,38.3,180.3
2022-07-14 15:00:00,99.1,22.9,8.6,17.0,25.4,59.3,9.8,27.0,23.2,31.9,48.9,44.1,81.4,79.3,33.6,149.9
2022-07-14 16:00:00,78.8,10.3,4.0,2.7,5.9,19.4,2.0,23.3,4.9,5.8,10.1,15.8,16.4,62.0,5.6,115.7
2022-07-14 17:00:00,47.0,14.7,6.5,7.0,6.4,41.3,2.3,16.0,8.1,7.3,10.4,14.3,18.9,44.6,20.1,76.4
2022-07-14 18:00:00,23.3,7.5,2.3,4.9,7.2,24.7,3.3,9.2,7.3,8.1,15.2,13.2,26.0,26.7,11.3,33.8
2022-07-14 19:00:00,2.0,1.3,0.4,0.0,0.6,2.6,0.7,1.5,1.1,1.3,2.8,2.1,3.7,4.4,1.8,0.5
2022-07-14 20:00:00,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-14 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-14 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-14 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-15 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-15 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-15 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-15 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-15 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-15 06:00:00,0.0,0.6,0.1,0.0,-0.1,0.5,0.4,0.6,0.0,0.0,0.0,0.0,0.0,1.8,0.7,-0.2
2022-07-15 07:00:00,7.2,5.4,4.1,3.1,1.7,6.7,1.1,3.5,1.9,2.5,6.2,4.3,7.9,10.9,3.3,13.7
2022-07-15 08:00:00,28.3,12.4,9.4,6.9,5.1,20.5,2.8,7.7,6.1,6.5,15.3,11.8,21.9,22.8,10.1,19.6
2022-07-15 09:00:00,55.6,18.1,10.5,11.5,12.2,33.5,4.7,15.3,9.3,13.8,27.2,23.3,45.7,45.0,19.4,85.8
2022-07-15 10:00:00,49.6,12.7,7.8,3.0,8.4,30.9,3.3,25.4,6.9,9.3,16.4,14.7,26.8,39.3,12.0,55.4
2022-07-15 11:00:00,67.4,31.1,7.6,8.9,22.5,81.7,9.7,29.2,21.1,30.7,49.5,41.6,81.5,84.2,35.3,60.1
2022-07-15 12:00:00,94.1,27.7,17.9,7.6,22.0,73.9,7.7,24.6,18.7,19.2,36.5,39.4,73.1,71.4,28.8,133.7
2022-07-15 13:00:00,101.0,28.0,17.2,7.4,22.1,75.2,8.2,25.0,19.3,26.2,43.1,39.4,71.5,74.9,29.3,72.5
2022-07-15 14:00:00,73.8,22.7,14.0,5.8,17.9,61.3,6.9,19.5,16.0,22.1,34.0,31.1,58.1,55.0,23.7,33.9
